date;hosp_counts;mean_temp;min_temp;max_temp
2022-05-25;129.0;15.3;11.1;20.6
2022-05-26;148.0;15.7;8.4;21.9
2022-05-27;162.0;16.7;7.9;24.1
2022-05-28;132.0;15.0;9.2;19.1
2022-05-29;121.0;12.6;8.7;17.5
2022-05-30;178.0;13.2;5.5;20.4
2022-05-31;148.0;13.6;8.3;18.8
2022-06-01;129.0;15.3;10.8;19.2
2022-06-02;147.0;18.1;12.9;24.3
2022-06-03;165.0;18.5;13.1;23.1
2022-06-04;160.0;20.5;14.9;27.4
2022-06-05;137.0;17.6;13.8;22.7
2022-06-06;152.0;17.7;11.9;24.0
2022-06-07;149.0;16.3;10.2;21.7
2022-06-08;149.0;14.4;7.7;19.2
2022-06-09;163.0;13.8;9.5;19.0
2022-06-10;165.0;15.1;6.5;21.8
2022-06-11;143.0;18.1;8.3;25.9
2022-06-12;150.0;21.3;9.7;30.1
2022-06-13;169.0;20.1;12.8;25.0
2022-06-14;156.0;18.9;9.1;26.3
2022-06-15;154.0;22.2;12.4;31.1
2022-06-16;165.0;23.5;16.1;30.3
2022-06-17;157.0;21.7;13.1;29.6
2022-06-18;161.0;23.9;13.2;33.1
2022-06-19;153.0;26.4;16.3;34.0
2022-06-20;175.0;25.2;17.5;31.6
2022-06-21;146.0;23.5;17.2;30.5
2022-06-22;168.0;19.8;15.8;25.7
2022-06-23;171.0;20.0;14.7;27.8
2022-06-24;186.0;16.3;13.1;19.7
2022-06-25;176.0;19.2;12.5;26.0
2022-06-26;145.0;20.4;15.2;25.9
2022-06-27;192.0;17.9;14.0;20.6
2022-06-28;148.0;16.2;12.7;18.4
2022-06-29;180.0;19.8;12.9;26.1
2022-06-30;188.0;19.7;13.3;28.0
2022-07-01;180.0;14.8;10.7;19.4
2022-07-02;162.0;17.8;8.7;25.7
2022-07-03;159.0;21.5;12.6;29.4
2022-07-04;209.0;19.6;17.2;24.4
2022-07-05;195.0;19.7;13.1;25.1
2022-07-06;194.0;18.9;11.3;24.9
2022-07-07;163.0;18.0;10.6;24.0
2022-07-08;189.0;18.2;12.1;23.6
2022-07-09;185.0;18.5;11.0;25.1
2022-07-10;141.0;19.1;12.1;24.8
2022-07-11;222.0;18.6;11.5;25.0
2022-07-12;155.0;19.8;12.2;26.8
2022-07-13;167.0;21.6;9.7;30.0
2022-07-14;169.0;25.3;17.6;32.8
2022-07-15;178.0;22.1;15.7;27.6
2022-07-16;155.0;20.9;12.9;27.3
2022-07-17;148.0;21.3;13.1;29.0
2022-07-18;204.0;22.9;12.3;32.4
2022-07-19;184.0;24.6;13.1;35.1
2022-07-20;202.0;22.6;18.5;29.4
2022-07-21;172.0;22.2;17.3;27.8
2022-07-22;193.0;23.2;14.1;31.7
2022-07-23;156.0;21.3;17.8;26.7
2022-07-24;129.0;22.8;15.6;29.3
2022-07-25;185.0;25.0;15.1;32.8
2022-07-26;186.0;20.3;16.0;24.4
2022-07-27;180.0;19.5;13.1;25.0
2022-07-28;183.0;20.2;12.0;28.5
2022-07-29;157.0;18.1;16.2;21.8
2022-07-30;158.0;20.0;15.2;25.2
2022-07-31;154.0;21.6;13.8;28.2
2022-08-01;167.0;22.3;14.4;29.6
2022-08-02;162.0;22.2;15.4;29.1
2022-08-03;162.0;23.9;13.8;32.3
2022-08-04;153.0;26.5;16.5;34.9
2022-08-05;142.0;24.4;17.9;32.3
2022-08-06;166.0;18.2;15.1;20.4
2022-08-07;150.0;17.7;13.6;21.7
2022-08-08;166.0;19.7;12.0;26.9
2022-08-09;136.0;20.5;11.3;28.4
2022-08-10;158.0;20.6;11.8;27.8
2022-08-11;150.0;21.3;11.6;29.5
2022-08-12;164.0;20.8;13.1;28.2
2022-08-13;156.0;19.5;9.9;28.5
2022-08-14;145.0;18.5;10.3;23.8
2022-08-15;178.0;18.8;13.3;24.9
2022-08-16;166.0;21.3;11.6;28.8
2022-08-17;150.0;21.2;15.6;28.4
2022-08-18;146.0;17.9;15.1;21.5
2022-08-19;141.0;16.6;15.3;18.3
2022-08-20;153.0;18.2;14.3;24.4
2022-08-21;138.0;18.5;13.5;24.7
2022-08-22;185.0;19.0;12.6;26.0
2022-08-23;119.0;18.8;11.0;26.6
2022-08-24;168.0;18.8;9.6;26.6
2022-08-25;145.0;20.7;11.1;29.3
2022-08-26;156.0;19.7;14.2;27.5
2022-08-27;172.0;19.2;15.0;24.9
2022-08-28;138.0;18.4;14.1;23.9
2022-08-29;186.0;19.8;12.8;28.0
2022-08-30;153.0;19.4;13.2;27.8
2022-08-31;150.0;17.8;13.9;22.0
2022-09-01;141.0;16.4;11.4;21.9
2022-09-02;139.0;16.3;9.3;23.5
2022-09-03;152.0;17.1;13.8;21.4
2022-09-04;133.0;18.8;13.3;25.4
2022-09-05;173.0;19.9;13.1;27.2
2022-09-06;141.0;18.8;14.8;23.3
2022-09-07;139.0;18.7;13.9;24.8
2022-09-08;132.0;16.9;12.5;22.5
2022-09-09;151.0;15.6;12.1;21.1
2022-09-10;140.0;15.3;12.5;19.3
2022-09-11;115.0;15.5;9.7;22.0
2022-09-12;161.0;15.7;6.8;23.6
2022-09-13;132.0;18.7;10.9;25.6
2022-09-14;138.0;19.4;15.8;25.1
2022-09-15;139.0;15.9;13.4;18.2
2022-09-16;142.0;13.9;9.2;17.7
2022-09-17;123.0;9.8;5.9;13.6
2022-09-18;120.0;11.0;4.9;16.5
2022-09-19;150.0;11.1;5.5;15.6
2022-09-20;148.0;9.9;3.3;16.1
2022-09-21;155.0;10.3;5.4;16.0
2022-09-22;146.0;10.0;2.9;18.1
2022-09-23;178.0;12.6;4.8;19.3
2022-09-24;159.0;13.4;11.0;16.0
2022-09-25;123.0;11.4;9.6;14.1
2022-09-26;165.0;11.3;9.5;14.7
2022-09-27;134.0;10.0;8.4;11.7
2022-09-28;148.0;9.4;8.1;12.3
2022-09-29;143.0;8.8;7.3;11.2
2022-09-30;143.0;8.9;5.1;13.1
2022-10-01;166.0;10.1;4.3;13.9
2022-10-02;115.0;15.0;12.2;19.1
2022-10-03;164.0;12.8;9.9;15.9
2022-10-04;168.0;12.8;8.4;18.6
2022-10-05;154.0;13.3;6.0;21.6
2022-10-06;143.0;13.6;7.3;20.0
2022-10-07;134.0;13.6;8.3;19.1
2022-10-08;170.0;13.2;10.1;16.3
2022-10-09;139.0;11.4;9.1;14.6
2022-10-10;168.0;13.9;10.3;19.8
2022-10-11;144.0;13.5;8.8;18.7
2022-10-12;145.0;12.4;8.8;16.4
2022-10-13;147.0;12.7;10.4;15.6
2022-10-14;157.0;13.8;12.1;16.4
2022-10-15;146.0;16.2;13.2;20.6
2022-10-16;122.0;15.5;11.5;21.3
2022-10-17;163.0;14.3;8.0;21.5
2022-10-18;168.0;15.0;9.6;21.6
2022-10-19;157.0;12.0;7.5;16.7
2022-10-20;147.0;13.9;11.9;17.0
2022-10-21;152.0;14.2;12.8;16.5
2022-10-22;145.0;14.0;9.7;18.8
2022-10-23;124.0;13.0;6.8;18.2
2022-10-24;150.0;12.0;8.4;14.7
2022-10-25;150.0;11.6;8.2;15.1
2022-10-26;153.0;13.8;9.8;19.5
2022-10-27;147.0;12.7;7.4;19.9
2022-10-28;151.0;13.8;9.0;21.8
2022-10-29;135.0;13.3;8.0;20.4
2022-10-30;151.0;12.5;7.9;20.1
2022-10-31;153.0;12.0;7.5;18.8
2022-11-01;160.0;12.2;8.9;16.1
2022-11-02;139.0;10.3;4.6;14.2
2022-11-03;148.0;7.9;2.6;11.2
2022-11-04;140.0;7.1;4.9;9.5
2022-11-05;135.0;6.3;1.4;9.6
2022-11-06;124.0;4.5;-0.3;8.0
2022-11-07;157.0;8.5;3.6;15.6
2022-11-08;146.0;7.8;2.6;13.9
2022-11-09;151.0;9.2;6.0;10.9
2022-11-10;152.0;9.1;3.8;13.6
2022-11-11;151.0;7.4;4.3;11.9
2022-11-12;143.0;5.6;4.5;7.3
2022-11-13;126.0;4.7;3.7;5.6
2022-11-14;180.0;6.3;3.4;10.1
2022-11-15;156.0;7.7;5.4;9.9
2022-11-16;153.0;8.8;5.6;13.0
2022-11-17;159.0;9.4;5.6;13.5
2022-11-18;136.0;6.9;3.3;9.5
2022-11-19;140.0;5.3;1.2;9.3
2022-11-20;109.0;5.4;2.4;8.5
2022-11-21;155.0;5.7;4.2;8.1
2022-11-22;150.0;5.2;2.4;7.4
2022-11-23;131.0;4.0;-0.3;7.1
2022-11-24;151.0;5.7;2.7;9.7
2022-11-25;146.0;5.7;3.0;9.0
2022-11-26;150.0;3.2;-1.5;8.4
2022-11-27;128.0;2.6;-1.5;6.0
2022-11-28;152.0;5.2;1.6;7.8
2022-11-29;122.0;5.7;4.9;6.9
2022-11-30;145.0;4.4;2.5;5.8
2022-12-01;130.0;2.4;1.3;3.3
2022-12-02;146.0;2.3;-0.9;5.0
2022-12-03;119.0;0.7;-1.3;1.5
2022-12-04;125.0;1.5;0.6;2.4
2022-12-05;146.0;2.1;-2.9;5.1
2022-12-06;125.0;-1.3;-4.2;3.3
2022-12-07;135.0;0.7;-0.9;2.1
2022-12-08;141.0;0.8;-1.7;3.6
2022-12-09;142.0;0.0;-0.7;0.7
2022-12-10;132.0;-0.4;-2.0;0.4
2022-12-11;141.0;-5.2;-9.1;-1.9
2022-12-12;145.0;-6.2;-9.4;-4.3
2022-12-13;132.0;-5.0;-6.2;-3.6
2022-12-14;134.0;-0.2;-4.5;2.9
2022-12-15;173.0;1.3;-0.5;3.1
2022-12-16;150.0;-0.4;-2.7;0.7
2022-12-17;147.0;-2.2;-2.9;-1.4
2022-12-18;118.0;-1.4;-2.5;-0.3
2022-12-19;160.0;1.1;-1.6;4.9
2022-12-20;151.0;2.9;-1.6;7.4
2022-12-21;150.0;5.3;2.5;8.1
2022-12-22;170.0;9.2;5.5;11.6
2022-12-23;157.0;11.1;8.1;12.8
2022-12-24;120.0;8.6;7.4;11.0
2022-12-25;154.0;7.0;5.1;8.7
2022-12-26;139.0;6.8;3.5;9.9
2022-12-27;154.0;5.7;2.0;8.4
2022-12-28;155.0;3.3;-1.6;8.7
2022-12-29;154.0;7.0;1.8;10.4
2022-12-30;152.0;6.0;2.6;8.6
2022-12-31;113.0;7.4;4.1;11.2
